kzz,accuracy,dH2O_cool,dCH4_cool,acc_500_1000,clean_500_1000,acc_1000_1500,clean_1000_1500,acc_1500_2500,clean_1500_2500
10000000.0,0.9803682342502218,-2.9452719454086242,3.255575759140554,0.9735607675906184,0.886140724946695,0.9732758620689655,0.9771551724137931,0.9878188922086877,0.9873592277637325
100000000.0,0.9812555456965395,-3.157202470671115,3.4647582577344753,0.9756929637526652,0.886140724946695,0.9732758620689655,0.9771551724137931,0.9885083888761205,0.9873592277637325
1000000000.0,0.9823646850044365,-3.3032784373224735,3.616521743127864,0.9744136460554371,0.886140724946695,0.9762931034482759,0.9771551724137931,0.9898873822109859,0.9873592277637325
10000000000.0,0.982586512866016,-3.386226639944529,3.699327048509374,0.9748400852878465,0.886140724946695,0.9771551724137931,0.9771551724137931,0.9896575499885084,0.9873592277637325
100000000000.0,0.9829192546583851,-3.4075625264469913,3.7220013056683054,0.9752665245202559,0.886140724946695,0.9762931034482759,0.9771551724137931,0.9905768788784187,0.9873592277637325
