mean_pred,observed,n,lo,hi,model
0.8615177273750305,0.8259423503325942,902,0.7998296726449249,0.8492904384208507,norm_mlp
0.9786912202835083,0.9578246392896781,901,0.9426413295198739,0.9691204639255202,norm_mlp
0.9940933585166931,0.9889012208657048,901,0.9796906603277169,0.9939604184909403,norm_mlp
0.9984744191169739,0.9988901220865705,901,0.9937400059408641,0.9998040574620564,norm_mlp
0.9998202323913574,0.9988901220865705,901,0.9937400059408641,0.9998040574620564,norm_mlp
1.977312240342144e-05,0.0,902,0.0,0.004240918058963067,pcaw_mlp
0.0011610701913014054,0.0066518847006651885,902,0.0030520379525959427,0.014436229311791119,pcaw_mlp
0.08215944468975067,0.06430155210643015,902,0.05006898529216612,0.08222964175256221,pcaw_mlp
0.3695566952228546,0.08536585365853659,902,0.06884268854305572,0.10540587765218196,pcaw_mlp
0.46798813343048096,0.2549889135254989,902,0.22762507998189974,0.28443089095164975,pcaw_mlp
0.49101898074150085,0.8536585365853658,902,0.8290925142604063,0.8752248851613026,pcaw_mlp
0.6458591818809509,0.8568257491675916,901,0.83243885418984,0.8781827617924491,pcaw_mlp
0.9415700435638428,0.9189789123196448,901,0.8993317467719517,0.9350684399568634,pcaw_mlp
0.9983454942703247,0.9711431742508324,901,0.9580532313808227,0.9802325415102556,pcaw_mlp
0.9999086856842041,0.9900110987791343,901,0.9811253141582951,0.9947360962808359,pcaw_mlp
0.001624836353585124,0.0,902,0.0,0.004240918058963067,pca_mlp
0.012303031049668789,0.0,902,0.0,0.004240918058963067,pca_mlp
0.10879568010568619,0.004434589800443459,902,0.0017258082083090103,0.011346675987603385,pca_mlp
0.31509125232696533,0.16186252771618626,902,0.13926755286511813,0.18732552919249543,pca_mlp
0.40313300490379333,0.46008869179600886,902,0.4278002452496115,0.4927156595178444,pca_mlp
0.4259885549545288,0.656319290465632,902,0.6247203044187676,0.6865924019086963,pca_mlp
0.5325645208358765,0.827968923418424,901,0.8019458761918594,0.851207117658114,pca_mlp
0.8075341582298279,0.9189789123196448,901,0.8993317467719517,0.9350684399568634,pca_mlp
0.9533144235610962,0.9822419533851277,901,0.9713488286323227,0.9890402604634926,pca_mlp
0.989474356174469,0.9900110987791343,901,0.9811253141582951,0.9947360962808359,pca_mlp
