axis,case,n,accuracy,precision,recall,f1,brier,ece,auc,pos_rate,flips_bad,flips_good,amp_ratio,d_acc,d_brier
clean,reference,9016,0.955301685891748,0.9381003201707577,0.9749334516415262,0.9561622974001958,0.03736678172138421,0.031114906832298152,0.9901916458879374,0.5196317657497782,0,0,1.0,0.0,0.0
cloud,cloud_1e1Pa,9016,0.5288376220053239,0.8532608695652174,0.06965394853593611,0.1287940935192781,0.24532334915705414,0.17150865128660162,0.7064876136597149,0.04081632653061224,4122,277,0.026366339226916904,-42.64640638864241,0.20795656743566993
cloud,cloud_1e2Pa,9016,0.7230479148181012,0.9381263616557735,0.4775953859804791,0.6329560488019991,0.15854904170363798,0.19724356699201417,0.9298845087782422,0.25454747116237797,2309,215,0.28634067766703464,-23.225377107364686,0.12118225998225376
cloud,cloud_1e3Pa,9016,0.8809893522626442,0.9457565533350636,0.808340727595386,0.8716660686520751,0.09513918855368235,0.13933030168589178,0.9732106197480728,0.4273513753327418,820,150,0.5717249819238182,-7.431233362910383,0.05777240683229814
cloud,cloud_1e4Pa,9016,0.9418811002661934,0.9436525612472161,0.9398846495119787,0.9417648366303623,0.05530070097604259,0.08147116237799465,0.9850321059908089,0.49800354924578527,206,85,0.8042534307708107,-1.3420585625554593,0.017933919254658377
cloud,cloud_1e5Pa,9016,0.9541925465838509,0.9407965554359526,0.9693877551020408,0.9548781820168251,0.03968163087843833,0.04174090505767524,0.9892640580208781,0.5151952085181899,43,33,0.9447360468223549,-0.11091393078971334,0.0023148491570541205
exomol,exomol,9016,0.7813886424134872,0.9648222792231587,0.584072759538598,0.7276495785546497,0.13239625643300798,0.19268189884649511,0.9692742823760421,0.3026841171251109,1782,214,0.8639017328480699,-17.391304347826086,0.09502947471162376
exotransmit,exotransmit,9016,0.8986246672582077,0.9731437598736177,0.8198757763975155,0.8899590657356128,0.06701331854480923,0.09395252883762198,0.984904658306361,0.4212511091393079,705,194,0.8865545154286638,-5.6677018633540355,0.029646536823425017
haze,haze_1p0e10,9016,0.5460292812777284,0.9013539651837524,0.1033717834960071,0.1854726368159204,0.2608513491570541,0.16589818101153503,0.6432114867859878,0.057342502218278614,3983,293,0.47443118578645493,-40.92724046140196,0.22348456743566988
haze,haze_2p0e5,9016,0.9530834072759539,0.9326413895361152,0.9767080745341615,0.954166215191245,0.03792644099378883,0.031375332741792356,0.9899961933000506,0.5236246672582077,30,10,0.9872525062901267,-0.2218278615794156,0.0005596592724046168
haze,haze_2p0e6,9016,0.945430346051464,0.914020618556701,0.9833629103815439,0.9474246633896132,0.042095996450754215,0.034573646850044354,0.9884674115778792,0.5379325643300799,130,41,0.9468519816610971,-0.9871339840283988,0.004729214729370004
haze,haze_2p4e8,9016,0.8918589174800355,0.9048819619527848,0.8757763975155279,0.8900913087588772,0.12260982342502216,0.20360292812777284,0.9557759487422145,0.48391748003549245,710,138,0.7791830149746954,-6.344276841171248,0.08524304170363795
haze,haze_3p0e7,9016,0.9249112688553682,0.8811940298507462,0.9822537710736469,0.9289835308926886,0.06544758074534161,0.08583030168589172,0.9770073797622132,0.5573425022182786,353,79,0.8939377018390666,-3.039041703637979,0.028080799023957402
quenched,quenched,9016,0.9810337178349601,0.9644463482544442,0.998890860692103,0.9813664596273292,0.018696899733806567,0.02129281277728483,0.992443361068049,0.5178571428571429,42,274,0.9933381509030567,2.5732031943212053,-0.018669881987577644
tlse,tlse_fac05,9016,0.9494232475598935,0.9396701388888888,0.9605146406388643,0.949978060552874,0.04099519698314108,0.03349023957409047,0.9885986236437402,0.5110913930789707,119,66,1.016674572443927,-0.587843833185453,0.003628415261756869
tlse,tlse_fac10,9016,0.9393300798580302,0.940796795014467,0.9376663708961845,0.9392289745583824,0.04687455989352263,0.03146894409937888,0.9858240039003912,0.4983362910381544,238,94,1.0389618130838958,-1.5971606033717833,0.009507778172138416
tlse,tlse_mixed,9016,0.8948535936113576,0.906021897810219,0.8811002661934338,0.893387314439946,0.06996245874001775,0.03510204081632656,0.9703178525567087,0.4862466725820763,683,138,0.96205301756686,-6.044809228039039,0.032595677018633536
tlse,tlse_spots02,9016,0.9384427684117125,0.9235054638954361,0.956078083407276,0.9395095367847411,0.04503240328305235,0.02525266193433895,0.9861519725555437,0.5176353149955635,234,82,0.9818924178131848,-1.685891748003554,0.00766562156166814
tlse,tlse_spots05,9016,0.9154835847382431,0.9125550660792952,0.9190328305235137,0.9157824933687002,0.05698590017746228,0.021940771960958286,0.9789950223559969,0.5035492457852706,471,112,0.9674920354559046,-3.9818101153504926,0.01961911845607807
tlse,tlse_spots10,9016,0.8909716060337178,0.905638665132336,0.8728926353149956,0.8889641929289507,0.07304154658385094,0.03858473824312335,0.9680616840887817,0.4819210292812777,720,140,0.9654960357542789,-6.433007985803019,0.03567476486246673
tlse,tlse_spots20,9016,0.8579192546583851,0.8998760842627014,0.8054569653948536,0.8500526747044364,0.09767366503992901,0.0579926796805679,0.9466709188594229,0.4475377107364685,1043,165,1.0817212948543486,-9.738243123336288,0.0603068833185448
white noise,snr12,9016,0.9436557231588287,0.9308487720809996,0.9585181898846495,0.94448087431694,0.047977778615794144,0.055037045252883804,0.9868173331212814,0.5148624667258208,195,90,1.0,-1.164596273291929,0.010610996894409933
white noise,snr10,9016,0.9358917480035492,0.933392148213498,0.9387755102040817,0.9360760893607609,0.05760169387755103,0.0793500443655723,0.9845085617287692,0.5028837622005324,302,127,1.0,-1.940993788819878,0.020234912156166816
white noise,snr8,9016,0.9226929902395741,0.928876884987621,0.9154835847382431,0.9221316054072171,0.07436588598047915,0.1105277284826974,0.9798818417263129,0.492790594498669,423,129,1.0,-3.2608695652173947,0.03699910425909494
white noise,snr5,9016,0.884871339840284,0.9405789740985272,0.8216503992901508,0.877101586549846,0.11502412377994675,0.18402950310559002,0.9712721109430618,0.4367790594498669,807,172,1.0,-7.043034605146403,0.07765734205856253
correlated noise,snr12,9016,0.9374445430346051,0.9248168892718656,0.9523070097604259,0.9383606557377049,0.04908146894409937,0.03619232475598934,0.9839019304338378,0.5148624667258208,274,113,1.0,-1.7857142857142905,0.01171468722271516
correlated noise,snr10,9016,0.9222493345164152,0.9155206286836935,0.9303460514640639,0.9228738034987347,0.060367617125110906,0.0450175244010648,0.9774413907957381,0.5080967169476486,436,138,1.0,-3.30523513753328,0.023000835403726695
correlated noise,snr8,9016,0.9033939662821651,0.9118912797281993,0.8930789707187222,0.9023870895438754,0.07571912599822538,0.07503859804791482,0.9692049734711986,0.4896850044365572,629,161,1.0,-5.190771960958296,0.038352344276841165
correlated noise,snr5,9016,0.8392857142857143,0.8877059569074778,0.7768411712511092,0.8285815686738436,0.11909203904170362,0.13657985803016856,0.938497831716306,0.43755545696539483,1214,168,1.0,-11.601597160603372,0.0817252573203194
gain ramp,x0.25,9016,0.9536379769299024,0.9365926558497011,0.9731588287488908,0.9545256744995648,0.0380304636202307,0.030566326530612267,0.989916895252372,0.5195208518189884,65,50,0.9956602412978423,-0.16637089618456447,0.0006636818988464896
gain ramp,x0.5,9016,0.9509760425909495,0.9344017094017094,0.9700532386867791,0.9518937744884632,0.03933087755102041,0.029407275953859814,0.9890965799536897,0.5190771960958296,124,85,1.008854920294381,-0.4325643300798543,0.001964095829636199
gain ramp,x1.0,9016,0.9354480922803904,0.9236081139404402,0.9494232475598935,0.9363377816670313,0.04567964729370009,0.01839463176574974,0.9858064613909298,0.5139751552795031,303,124,1.0101938349021249,-1.9853593611357634,0.008312865572315878
gain ramp,x2.0,9016,0.9098269742679681,0.9102820341994226,0.9092724046140195,0.9097769392964155,0.06100836202307009,0.04017480035492459,0.9754801726832472,0.4994454303460515,547,137,1.0344552931735926,-4.547471162377992,0.02364158030168588
baseline offset,x0.25,9016,0.955301685891748,0.9381003201707577,0.9749334516415262,0.9561622974001958,0.03736678172138421,0.031114906832298152,0.9901916458879374,0.5196317657497782,0,0,1.0,0.0,0.0
baseline offset,x0.5,9016,0.955301685891748,0.9381003201707577,0.9749334516415262,0.9561622974001958,0.03736678172138421,0.031114906832298152,0.9901916458879374,0.5196317657497782,0,0,1.0,0.0,0.0
baseline offset,x1.0,9016,0.955301685891748,0.9381003201707577,0.9749334516415262,0.9561622974001958,0.03736678172138421,0.031114906832298152,0.9901916458879374,0.5196317657497782,0,0,1.0,0.0,0.0
baseline offset,x2.0,9016,0.955301685891748,0.9381003201707577,0.9749334516415262,0.9561622974001958,0.03736678172138421,0.031114906832298152,0.9901916458879374,0.5196317657497782,0,0,1.0,0.0,0.0
absolute noise,20 ppm,9016,0.9016193433895298,0.9205574912891986,0.8791038154392191,0.8993532281856349,0.06162856033717835,0.022541038154392186,0.9760132632197203,0.47748447204968947,614,130,1.0,-5.3682342502218265,0.024261778615794136
absolute noise,50 ppm,9016,0.8812111801242236,0.9246355324932048,0.8300798580301686,0.8748100526008182,0.07392460292812778,0.038596938775510195,0.9676409837111033,0.448868677905945,810,142,1.0,-7.40905057675244,0.036557821206743564
absolute noise,100 ppm,9016,0.8590283939662822,0.9271575613618369,0.7792812777284827,0.8468121007593106,0.08730450443655725,0.042739795918367345,0.9573058376353897,0.42025288376220055,1027,159,1.0,-9.627329192546586,0.04993772271517304
