axis,case,n,accuracy,precision,recall,f1,brier,ece,auc,pos_rate,flips_bad,flips_good,amp_ratio,d_acc,d_brier
clean,reference,9016,0.8592502218278616,0.8312538351401104,0.90150842945874,0.8649569011386613,0.09439767546811477,0.018192356391194237,0.944149644445564,0.5422582076308784,0,0,1.0,0.0,0.0
cloud,cloud_1e1Pa,9016,0.5521295474711624,0.5782290279627164,0.3853149955634428,0.46246006389776356,0.27034106190199697,0.1496634992432864,0.596134477285378,0.3331854480922804,3335,566,0.026366339226916904,-30.712067435669923,0.1759433864338822
cloud,cloud_1e2Pa,9016,0.6929902395740906,0.7487135506003431,0.5809671694764863,0.6542593055208593,0.19425491824395955,0.09671905515145282,0.7992754082459341,0.38797692990239574,1969,470,0.28634067766703464,-16.625998225377103,0.09985724277584478
cloud,cloud_1e3Pa,9016,0.7776175687666371,0.8109316770186336,0.7240461401952085,0.765029883979843,0.1449342807494061,0.07537603338877896,0.8834288190412154,0.44642857142857145,1062,326,0.5717249819238182,-8.163265306122447,0.05053660528129132
cloud,cloud_1e4Pa,9016,0.8264196983141082,0.8278012920472265,0.8243123336291038,0.826053128820718,0.11410731295751222,0.03858807772931418,0.9208263491346155,0.49789263531499556,468,172,0.8042534307708107,-3.2830523513753374,0.019709637489397455
cloud,cloud_1e5Pa,9016,0.8529281277728483,0.8300829875518673,0.8875332741792369,0.8578473413379074,0.09877353340914273,0.018992568648952456,0.9388403412173093,0.5346051464063887,96,39,0.9447360468223549,-0.6322094055013272,0.004375857941027961
exomol,exomol,9016,0.7724046140195209,0.821634363541121,0.6958740017746229,0.7535431179437906,0.14744033515595148,0.08089017646976837,0.8873180155322806,0.42346938775510207,1053,270,0.8639017328480699,-8.684560780834072,0.05304265968783671
exotransmit,exotransmit,9016,0.8569210292812778,0.8526961858833845,0.862910381543922,0.8577728776185226,0.0963354194046914,0.023956301717538837,0.9427801477251524,0.5059893522626442,268,247,0.8865545154286638,-0.23291925465838137,0.0019377439365766275
haze,haze_1p0e10,9016,0.5312777284826974,0.5640909090909091,0.27528837622005325,0.37000596302921884,0.29048713601645926,0.17364331111708575,0.5421907686148415,0.2440106477373558,3539,582,0.47443118578645493,-32.79724933451642,0.19608946054834447
haze,haze_2p0e5,9016,0.8591393078970718,0.8285308441558441,0.9057231588287489,0.8654090716405256,0.09531452468549767,0.020008512645564844,0.9430981764450698,0.546583850931677,20,19,0.9872525062901267,-0.011091393078976886,0.0009168492173829007
haze,haze_2p0e6,9016,0.8507098491570542,0.8089097303634232,0.9183673469387755,0.860170371909412,0.10173144709275614,0.04170810480679765,0.9377073116195286,0.5676574977817214,161,84,0.9468519816610971,-0.8540372670807428,0.007333771624641369
haze,haze_2p4e8,9016,0.7976929902395741,0.7542629784009094,0.8830967169476486,0.8136112814224402,0.1474125356499202,0.05949923551964517,0.8759223226538406,0.5854037267080745,828,273,0.7791830149746954,-6.155723158828752,0.05301486018180544
haze,haze_3p0e7,9016,0.8277506654835848,0.7696659974447891,0.9354480922803904,0.8444978472013618,0.12359657291397476,0.10134281301515605,0.9244922169322959,0.6076974267968057,466,182,0.8939377018390666,-3.1499556344276813,0.02919889744585999
quenched,quenched,9016,0.9211401952085182,0.9011197971688147,0.9460958296362023,0.9230602748620279,0.05813161259994263,0.028911279434996846,0.9738401079732846,0.5249556344276841,104,662,0.9933381509030567,6.18899733806566,-0.03626606286817214
tlse,tlse_fac05,9016,0.8590283939662822,0.8378209142141515,0.8904170363797693,0.8633186364125175,0.0952518229425206,0.020072789917085998,0.9430095535571583,0.5313886424134872,185,183,1.016674572443927,-0.02218278615794267,0.0008541474744058336
tlse,tlse_fac10,9016,0.857586512866016,0.8423959218351742,0.8797692990239574,0.8606770833333334,0.09623209334897602,0.019490223145215695,0.9419367786657891,0.5221827861579414,284,269,1.0389618130838958,-0.16637089618456447,0.00183441788086125
tlse,tlse_mixed,9016,0.8459405501330968,0.8074117878967081,0.9086069210292813,0.8550255714434819,0.10275873788510075,0.036116262305236194,0.9366420900947856,0.5626663708961845,641,521,0.96205301756686,-1.3309671694764824,0.008361062416985976
tlse,tlse_spots02,9016,0.8563664596273292,0.8239564428312159,0.9063886424134872,0.8632090419351431,0.0963591697366531,0.022864280246444442,0.9425372590106988,0.5500221827861579,319,293,0.9818924178131848,-0.2883762200532436,0.0019614942685383246
tlse,tlse_spots05,9016,0.8550354924578527,0.8171190806419655,0.9148181011535049,0.8632129774986917,0.09806995236651904,0.030006378702530114,0.940609059197924,0.5597826086956522,482,444,0.9674920354559046,-0.4214729370008885,0.0036722768984042697
tlse,tlse_spots10,9016,0.8451641526175687,0.8037875829754002,0.9132653061224489,0.8550363447559709,0.10374694930699987,0.04162904326105697,0.9360542561031202,0.5681011535048802,653,526,0.9654960357542789,-1.4086069210292873,0.009349273838885105
tlse,tlse_spots20,9016,0.8267524401064774,0.7848027842227379,0.900399290150843,0.8386363636363636,0.11723600073562157,0.05357216190242645,0.9218391399613739,0.5736468500443656,821,528,1.0817212948543486,-3.249778172138418,0.0228383252675068
white noise,snr12,9016,0.8563664596273292,0.8304875540012343,0.8955190771960958,0.861778204717686,0.09606941419600466,0.019518875196318286,0.94220459102973,0.5391526175687666,185,159,1.0,-0.2883762200532436,0.0016717387278898932
white noise,snr10,9016,0.854148181011535,0.8280254777070064,0.8939662821650399,0.8597333333333333,0.09664072197925225,0.01993179670989533,0.9411966471515887,0.5398181011535049,230,184,1.0,-0.5102040816326592,0.002243046511137478
white noise,snr8,9016,0.8523735581188997,0.8265159301130525,0.8919698314108252,0.8579963725594794,0.09883282978739694,0.020483717378542914,0.9389737184175779,0.5395962732919255,304,242,1.0,-0.6876663708961894,0.004435154319282167
white noise,snr5,9016,0.8472715173025732,0.8313227513227514,0.8713398402839396,0.8508610419148706,0.10334623473337617,0.021316439771327297,0.9328215874135619,0.5240683229813664,442,334,1.0,-1.1978704525288375,0.008948559265261405
correlated noise,snr12,9016,0.8564773735581189,0.8302507192766132,0.8961845607808341,0.8619586089182846,0.09683458813238763,0.017904871249899527,0.9413450572737101,0.5397071872227152,191,166,1.0,-0.2772848269742667,0.0024369126642728584
correlated noise,snr10,9016,0.8537045252883763,0.8292380755729919,0.8908606921029282,0.8589455673190033,0.09828562206393557,0.021363059072214006,0.9391978836401657,0.5371561668145519,281,231,1.0,-0.5545696539485334,0.0038879465958207987
correlated noise,snr8,9016,0.8478260869565217,0.8280334728033473,0.8779946761313221,0.8522825150732127,0.10328353451010568,0.0184902645452915,0.9327759965720018,0.5301685891748004,378,275,1.0,-1.1424134871339864,0.008885859041990907
correlated noise,snr5,9016,0.8223158828748891,0.8192003514938488,0.8271960958296362,0.8231788079470199,0.1228022217923458,0.031281047561408384,0.9067911605829015,0.5048802129547472,717,384,1.0,-3.693433895297249,0.028404546324231034
gain ramp,x0.25,9016,0.8578083407275954,0.8298568507157464,0.9001774622892635,0.8635879974462651,0.09463194742884468,0.019612505170392706,0.9437913147011051,0.5423691215616682,58,45,0.9956602412978423,-0.1441881100266218,0.00023427196072990653
gain ramp,x0.5,9016,0.8574755989352263,0.8285423037716616,0.90150842945874,0.8634866673749071,0.0956159262674052,0.020571166228940143,0.9430124814093688,0.5440328305235137,102,86,1.008854920294381,-0.17746228926353025,0.0012182507992904296
gain ramp,x1.0,9016,0.8570319432120674,0.8290738090370068,0.8995119787045253,0.8628577508245558,0.09604788095962069,0.020784150054570898,0.9420871570919174,0.5424800354924578,163,143,1.0101938349021249,-0.2218278615794156,0.001650205491505921
gain ramp,x2.0,9016,0.8548136645962733,0.8286418738442572,0.8946317657497782,0.8603733333333333,0.09685899727918626,0.016539428751777698,0.9415396979361939,0.5398181011535049,268,228,1.0344552931735926,-0.4436557231588312,0.00246132181107149
baseline offset,x0.25,9016,0.8615794143744454,0.8342904019688269,0.9023957409050577,0.8670076726342711,0.09418449253181943,0.019045271966300615,0.9443850782085914,0.5408163265306123,53,74,1.0,0.23291925465838137,-0.00021318293629533913
baseline offset,x0.5,9016,0.8579192546583851,0.8308386303055156,0.8988464951197871,0.8635055940330314,0.09576588936105658,0.019865477223778946,0.9427242970989562,0.540927240461402,112,100,1.0,-0.1330967169476449,0.0013682138929418108
baseline offset,x1.0,9016,0.8572537710736469,0.8306302607267502,0.8975155279503105,0.862778547819597,0.09545410899146828,0.017673528027975272,0.9426692830019627,0.5402617568766637,194,176,1.0,-0.19964507542147292,0.0010564335233535088
baseline offset,x2.0,9016,0.8571428571428571,0.8301886792452831,0.8979591836734694,0.8627450980392157,0.0961110831416397,0.020057822269624707,0.9424679255020554,0.5408163265306123,275,256,1.0,-0.2107364685004498,0.0017134076735249304
absolute noise,20 ppm,9016,0.849600709849157,0.8284701959149645,0.8817657497781721,0.854287556415216,0.10056405905670021,0.03112309744997657,0.9382133379759064,0.5321650399290151,414,327,1.0,-0.9649511978704561,0.006166383588585442
absolute noise,50 ppm,9016,0.8469387755102041,0.8313559322033899,0.870452528837622,0.8504551365409623,0.10372310058760509,0.027088428040331736,0.9341709090179029,0.5235137533274179,540,429,1.0,-1.231144631765746,0.009325425119490319
absolute noise,100 ppm,9016,0.8336291038154392,0.8249783923941227,0.8469387755102041,0.8358143607705779,0.11141392401450126,0.02979303644703552,0.9254973559772277,0.5133096716947648,668,437,1.0,-2.5621118012422395,0.01701624854638649
absolute noise,200 ppm,9016,0.8184338952972493,0.8118618292417988,0.8289707187222716,0.8203270771594775,0.12319709091672784,0.040280350385202356,0.9113189487052101,0.5105368234250222,830,462,1.0,-4.081632653061229,0.028799415448613072
noise colouring,white snr15,9016,0.8566992014196984,0.8295081967213115,0.8979591836734694,0.8623775031955688,0.09624396527244906,0.01640866638647562,0.9415362288003817,0.541259982253771,247,224,1.0,-0.25510204081632404,0.0018462898043342946
noise colouring,ariel snr15,9016,0.8576974267968057,0.8304980528796885,0.8988464951197871,0.8633216149994674,0.09598104539380956,0.018691010974920253,0.9419056794624797,0.5411490683229814,217,203,1.0,-0.15527950310558758,0.0015833699256947859
noise colouring,exosim snr15,9016,0.8580301685891748,0.8310090237899918,0.8988464951197871,0.8635976129582268,0.09587355175461854,0.019032652975231924,0.9420582476268158,0.5408163265306123,214,203,1.0,-0.12200532386867913,0.0014758762865037661
noise colouring,white snr10,9016,0.8576974267968057,0.8319950586781965,0.8964063886424135,0.8630005339028297,0.09575995545352023,0.017287597525658248,0.9419874624939671,0.5387089618456078,276,262,1.0,-0.15527950310558758,0.0013622799854054596
noise colouring,ariel snr10,9016,0.8563664596273292,0.8313054237987214,0.8941881100266194,0.8616009404723737,0.09549942828662118,0.015825415305510664,0.9424621928166351,0.5378216503992902,266,240,1.0,-0.2883762200532436,0.001101752818506413
noise colouring,exosim snr10,9016,0.8565882874889086,0.8315116518869871,0.8944099378881988,0.8618146841936518,0.09569293419143259,0.01683175355576543,0.9423157017909204,0.5378216503992902,263,239,1.0,-0.2661934338953009,0.0012952587233178159
noise colouring,white snr7,9016,0.8502661934338953,0.8301965704726056,0.8806566104702751,0.8546824542518837,0.10064859027026839,0.016015635143689467,0.9364713643259858,0.5303904170363798,377,296,1.0,-0.8984028393966281,0.006250914802153618
noise colouring,ariel snr7,9016,0.8529281277728483,0.8303571428571429,0.887089618456078,0.8577863577863578,0.09874747046261624,0.01634562546839754,0.9388141135664172,0.5341614906832298,332,275,1.0,-0.6322094055013272,0.004349794994501471
noise colouring,exosim snr7,9016,0.8550354924578527,0.8332292317301686,0.8877551020408163,0.8596283965202449,0.09874157025403128,0.015544656426860664,0.9387479539479848,0.5327196095829636,325,287,1.0,-0.4214729370008885,0.004343894785916513
noise colouring,white snr5,9016,0.8425022182786158,0.8264270613107823,0.8671251109139307,0.8462870751244859,0.10639353305859897,0.018947060042479893,0.9293079187232162,0.524622892635315,505,354,1.0,-1.6748003549245771,0.011995857590484202
noise colouring,ariel snr5,9016,0.8483806566104702,0.8307012002526848,0.8751109139307897,0.8523279680241979,0.10324379561678242,0.018169627278549857,0.9332003137082927,0.5267302573203194,431,333,1.0,-1.0869565217391353,0.008846120148667647
noise colouring,exosim snr5,9016,0.8488243123336291,0.8307045215562566,0.8762200532386868,0.8528554463996545,0.1030529572212276,0.018996606920449154,0.9333952988239776,0.5273957409050577,426,332,1.0,-1.04259094942325,0.008655281753112837
