axis,case,n,accuracy,precision,recall,f1,brier,ece,auc,pos_rate,flips_bad,flips_good,amp_ratio,d_acc,d_brier
clean,reference,9072,0.8390652557319224,0.8364985810958306,0.8434954875632842,0.8399824638316528,0.11877919950144268,0.06351906513235303,0.9247318148841663,0.5049603174603174,0,0,1.0,0.0,0.0
cloud,cloud_1e1Pa,9072,0.5929232804232805,0.676056338028169,0.35923398635263043,0.4691677447175507,0.30496131060068193,0.2401653388468918,0.6583903950217462,0.26609347442680775,2908,675,0.0417714951777962,-24.61419753086419,0.18618211109923927
cloud,cloud_1e2Pa,9072,0.6863977072310405,0.7872124492557511,0.5122165969623597,0.6206160821442859,0.2408901971385399,0.19714286324977037,0.7912314248280957,0.32583774250440917,1942,557,0.3731900466905369,-15.266754850088182,0.12211099763709722
cloud,cloud_1e3Pa,9072,0.7601410934744268,0.8433420365535248,0.6398855381906229,0.7276595744680852,0.17982888697073543,0.137064000898445,0.8690316573113315,0.37996031746031744,1156,440,0.6659141442509887,-7.892416225749555,0.06104968746929275
cloud,cloud_1e4Pa,9072,0.8218694885361552,0.8650536293339985,0.7633722209993397,0.8110383536014967,0.1320990235059596,0.08272013626116251,0.9128848611149115,0.44190917107583777,477,321,0.8696280192265576,-1.7195767195767209,0.013319824004516909
cloud,cloud_1e5Pa,9072,0.8409391534391535,0.8480017961383026,0.8313889500330178,0.8396132044014671,0.11675929934374069,0.05989626239551441,0.9261310447451737,0.49096119929453264,97,114,0.9683066185082301,0.18738977072311203,-0.0020199001577019954
exomol,exomol,9072,0.8044532627865961,0.7645709917829161,0.8806955756108299,0.8185351882160393,0.13974756235824679,0.07835558249583925,0.901354258347421,0.5768298059964727,772,458,0.9196178533883226,-3.461199294532624,0.020968362856804104
exomol,exomol_o3,9072,0.7002865961199295,0.7543223647518126,0.5954215276249174,0.665518513962357,0.23024294058200975,0.18179870753715754,0.7882276212771588,0.39528218694885364,1746,487,0.8640203167025811,-13.877865961199287,0.11146374108056707
exotransmit,exotransmit,9072,0.8115079365079365,0.8090770237835478,0.8162007484041383,0.8126232741617357,0.1362702410124663,0.08651797052808421,0.9058744713975972,0.5051807760141094,525,275,0.8883672758796954,-2.7557319223985854,0.01749104151102361
haze,haze_1p0e10,9071,0.6665196780950281,0.7916986933128363,0.45344486022452124,0.5766270118964311,0.24817571141459682,0.20512278137432677,0.7721512593832472,0.2868481975526403,2230,665,0.3661573572981155,-17.254557763689427,0.12939651191315416
haze,haze_2p0e5,9072,0.8342151675485009,0.8303979125896934,0.8406339423288576,0.8354845766790636,0.11950639472797311,0.06780232539985563,0.9243922077824874,0.5069444444444444,135,91,0.9909490170977316,-0.4850088183421475,0.0007271952265304332
haze,haze_2p0e6,9071,0.8232829897475471,0.8245033112582781,0.8221439577371781,0.8233219442301334,0.13127561917310518,0.0849141620295183,0.9128140193937943,0.499393672141991,471,328,0.9183993282187981,-1.5782265984375266,0.012496419671662498
haze,haze_2p4e8,9071,0.695733656708191,0.9098850574712644,0.4356152322254017,0.5891634415004465,0.25521783664803444,0.25430299890302027,0.8389770471637723,0.23977510748539302,1931,631,0.6037431831029919,-14.333159902373138,0.13643863714659177
haze,haze_3p0e7,9071,0.7779737625399625,0.8674803836094158,0.6570548095971824,0.747745490981964,0.17672376590150354,0.138159362976365,0.8714854873221647,0.37934075625620106,1084,530,0.7642486450380084,-6.109149319195984,0.05794456640006086
tlse,tlse_fac05,9072,0.8272707231040565,0.8116883116883117,0.8529605987233105,0.8318128152838896,0.125991825970904,0.06955553428531704,0.9178594064994701,0.5262345679012346,238,131,1.020078390258049,-1.1794532627865895,0.007212626469461317
tlse,tlse_fac10,9072,0.8172398589065256,0.7949294622776528,0.8558221439577371,0.8242527029891881,0.13273161540168882,0.07867577022804494,0.9110128058243967,0.5391313932980599,381,183,1.0379182808394292,-2.182539682539675,0.013952415900246137
tlse,tlse_mixed,9072,0.7829585537918872,0.851063829787234,0.6867708562623817,0.7601413083201365,0.1693176789645534,0.1265044228268598,0.8813153980605919,0.4041005291005291,939,430,0.951012850375745,-5.61067019400352,0.05053847946311073
tlse,tlse_spots02,9072,0.8256172839506173,0.8451853578922826,0.7979308826766454,0.8208786231884058,0.1270504159883821,0.07504376938099055,0.9184628014429184,0.47277336860670194,320,198,0.9826377855136786,-1.344797178130508,0.008271216486939417
tlse,tlse_spots05,9072,0.8064373897707231,0.8500376789751318,0.7448822364076602,0.7939934303144064,0.14572566414863478,0.10177167437734162,0.9027928802021187,0.43882275132275134,625,329,0.9577643942542688,-3.2627865961199265,0.026946464647192095
tlse,tlse_spots10,9072,0.7739197530864198,0.8503937007874016,0.6656394453004623,0.7467588591184097,0.1764869853996578,0.13419116838815723,0.8742223604897672,0.39197530864197533,1036,445,0.9429270243412421,-6.514550264550256,0.05770778589821511
tlse,tlse_spots20,9072,0.7200176366843033,0.8242149562965361,0.5604226282192384,0.6671907756813418,0.22460601217222084,0.19328081755701476,0.8264345502146341,0.34049823633156967,1603,523,1.0500631645728127,-11.904761904761907,0.10582681267077816
white noise,snr12,9072,0.810405643738977,0.7890640999385624,0.8481179837112041,0.817525991937195,0.13730812475075213,0.08021399873449275,0.9032995326860473,0.5382495590828924,689,429,1.1007484433955292,-2.865961199294531,0.01852892524930945
white noise,snr10,9072,0.7756834215167548,0.7452092295658975,0.8388729914153643,0.789272030651341,0.16221606217422116,0.10768398576981934,0.8762675121226977,0.5637125220458554,1094,519,1.1645388401524863,-6.338183421516752,0.04343686267277848
white noise,snr8,9072,0.7582671957671958,0.7232991258076776,0.837772397094431,0.776338602753697,0.17792573767852493,0.11920536675665369,0.8538506244906804,0.580026455026455,1278,545,1.268159227134226,-8.079805996472656,0.05914653817708225
white noise,snr5,9072,0.6938932980599647,0.658984515664386,0.8056350429231786,0.7249678122214519,0.22743330376353818,0.16925712276046448,0.7800726037456562,0.6122134038800705,1952,635,1.6480639616592925,-14.517195767195767,0.1086541042620955
correlated noise,snr12,9072,0.7800925925925926,0.7809880899867666,0.7794408980849659,0.7802137270023135,0.16508101610348272,0.10994717290390811,0.8678202988280043,0.4997795414462081,1068,533,1.1025215932344554,-5.897266313932981,0.04630181660204004
correlated noise,snr10,9072,0.7387566137566137,0.7425764679615986,0.7321153422848338,0.7373088007093771,0.19832153891267731,0.14512792201036206,0.8224334074823014,0.4937169312169312,1498,588,1.157166274726885,-10.030864197530864,0.07954233941123463
correlated noise,snr8,9072,0.6929012345679012,0.6962251507706053,0.6861104996698217,0.6911308203991131,0.23570668299641556,0.18614704306308233,0.7676310034090963,0.49349647266313934,1980,654,1.2538723058240215,-14.616402116402117,0.11692748349497288
correlated noise,snr5,9072,0.6300705467372134,0.6348557146103159,0.6150121065375302,0.6247763864042933,0.2926861166231334,0.24114522698226118,0.680308941127171,0.4851190476190476,2569,673,1.6185048806795541,-20.899470899470895,0.1739069171216907
gain ramp,x0.25,9072,0.8347663139329806,0.8313016978667828,0.8406339423288576,0.8359417751997373,0.1204150832855155,0.0669978213655448,0.9230348243206996,0.5063932980599647,221,182,1.0440872254314013,-0.42989417989417467,0.0016358837840728252
gain ramp,x0.5,9072,0.8272707231040565,0.8241830065359477,0.8327096632181378,0.8284243950509143,0.12667281579854886,0.07618766084806258,0.916585545728807,0.5059523809523809,365,258,1.0483778165354363,-1.1794532627865895,0.007893616297106179
gain ramp,x1.0,9072,0.810626102292769,0.808608258684728,0.8146599163548316,0.8116228070175439,0.13850743623585346,0.08839850449022268,0.9035443900138842,0.5045194003527337,653,395,1.0718326923137136,-2.8439153439153375,0.01972823673441078
gain ramp,x2.0,9072,0.783289241622575,0.7753793545629408,0.7985912392692054,0.7868141400997615,0.16335271649403557,0.10641209038950353,0.8717080528851002,0.51576278659612,1047,541,1.132435486364462,-5.57760141093474,0.04457351699259289
baseline offset,x0.25,9072,0.8393959435626103,0.8368995633187772,0.8437156064274708,0.8402937630165516,0.11867828410183556,0.06376204073485675,0.9248285087415962,0.5048500881834215,6,9,1.048791030719921,0.03306878306879035,-0.00010091539960711826
baseline offset,x0.5,9072,0.8397266313932981,0.8374481101157963,0.8437156064274708,0.8405701754385965,0.1186348741172487,0.06368746993637685,0.9248295293854795,0.5045194003527337,10,16,1.0487910307199215,0.0661375661375696,-0.00014432538419398289
baseline offset,x1.0,9072,0.8390652557319224,0.8366455557982092,0.8432753686990975,0.8399473799605349,0.1188682122745092,0.06407273922589234,0.9246272474882076,0.5047398589065256,25,25,1.048791030719921,0.0,8.901277306651301e-05
baseline offset,x2.0,9072,0.8386243386243386,0.8356224111619796,0.8437156064274708,0.8396495071193867,0.11880412871137938,0.06411762817635393,0.9248193472476904,0.5056216931216931,34,30,1.0487910307199215,-0.044091710758376035,2.4929209936699892e-05
absolute noise,20 ppm,9072,0.822310405643739,0.8374395579092793,0.8005723090468854,0.8185910420886788,0.1349625479312827,0.09216396723593957,0.9182664976026775,0.47872574955908287,870,718,1.0011617673847322,-1.6754850088183337,0.016183348429840025
absolute noise,50 ppm,9072,0.7993827160493827,0.8015503875968992,0.7966101694915254,0.7990726429675425,0.1518069695787224,0.11481692778423687,0.8994021554151939,0.4976851851851852,1078,718,1.000940529048323,-3.9682539682539653,0.03302777007727971
absolute noise,100 ppm,9072,0.7867063492063492,0.7737195633921075,0.8113581333920317,0.792091973783174,0.16349871388169687,0.12159794192480367,0.8834826867449029,0.5251322751322751,1212,737,1.0103066393753053,-5.235890652557318,0.04471951438025419
absolute noise,200 ppm,9072,0.7659832451499118,0.7461350691619203,0.8073959938366718,0.7755576699439687,0.17824261037324482,0.13020094668318824,0.862060732490842,0.5418871252204586,1401,738,1.0533424054896048,-7.308201058201059,0.05946341087180214
noise colouring,white snr15,9072,0.8333333333333334,0.8350652221976564,0.8313889500330178,0.8332230311052283,0.11951410947943034,0.07188010614176343,0.9259483251890002,0.49856701940035275,742,690,1.0427708042550314,-0.5731922398588996,0.000734909977987655
noise colouring,ariel snr15,9072,0.8294753086419753,0.8282208588957055,0.8320493066255779,0.830130668716372,0.12058696425458977,0.07235803413307765,0.9241431463738928,0.5030864197530864,747,660,1.0543242099709387,-0.9589947089947093,0.0018077647531470897
noise colouring,white snr10,9072,0.8182319223985891,0.7998342312474098,0.8496588157605107,0.8239940228412851,0.1348316520152806,0.07727267451958429,0.9064474657339472,0.5319664902998237,874,685,1.0982712162316255,-2.083333333333326,0.016052452513837925
noise colouring,ariel snr10,9072,0.8097442680776014,0.7890416581161502,0.8463570327977108,0.816694987255735,0.13672930685473442,0.07841983549980565,0.9050207999933123,0.537147266313933,932,666,1.1059753996045334,-2.9320987654321007,0.017950107353291736
noise colouring,white snr7,9072,0.7779982363315696,0.7463471654003506,0.8432753686990975,0.7918561389003721,0.16351596674200097,0.10723156575698689,0.8712981428606907,0.5658068783068783,1236,682,1.1956569991860992,-6.1067019400352756,0.04473676724055829
noise colouring,ariel snr7,9072,0.7766754850088183,0.7426257952573742,0.8478978648470173,0.7917780061664954,0.16438611116805704,0.1076741076963157,0.8697845036805634,0.5717592592592593,1246,680,1.2002336628915857,-6.238977072310403,0.04560691166661436
noise colouring,white snr5,9072,0.7421737213403881,0.707611152976639,0.826766453885098,0.762562176428789,0.19072974543097035,0.13053759774792698,0.8348544491349241,0.5850970017636684,1552,673,1.3522958067863196,-9.689153439153431,0.07195054592952767
noise colouring,ariel snr5,9072,0.7387566137566137,0.7029702970297029,0.8283072859344046,0.7605092966855295,0.1911771785539646,0.13104151580375956,0.8340744098965129,0.5900573192239859,1583,673,1.372062263938244,-10.030864197530864,0.07239797905252192
