axis,case,n,accuracy,precision,recall,f1,brier,ece,auc,pos_rate,flips_bad,flips_good,amp_ratio,d_acc,d_brier
haze,haze_2p0e5,9072,0.8037918871252204,0.795634496041087,0.8184019370460048,0.8068576388888888,0.1557209332973093,0.13921683820159794,0.8932293255094337,0.5151014109347443,101,72,0.9909490170977316,-0.31966490299824013,-4.964795325682059e-05
haze,haze_2p0e6,9071,0.7955021497078603,0.7824716267339218,0.8195025313669382,0.8005590796688528,0.1589884272319046,0.13102739335130978,0.8832445160846221,0.5245287178921839,311,207,0.9183993282187981,-1.1486386447342567,0.0032178459813384797
haze,haze_2p4e8,9071,0.7463344724947635,0.8005361930294906,0.6572749284613691,0.7218663120996011,0.1849490426496487,0.12044861794428596,0.8319291114198133,0.4112005291588579,1015,465,0.6037431831029919,-6.065406366043935,0.02917846139908259
haze,haze_3p0e7,9071,0.7735641053908059,0.7827766416723472,0.7583094871230465,0.7703488372093024,0.16899083684571115,0.10897626064525837,0.8562653470683357,0.48517252783596077,666,363,0.7642486450380084,-3.342443076439694,0.01322025559514503
tlse,tlse_fac05,9072,0.8020282186948854,0.7904419539014591,0.8228043143297381,0.8062985332182916,0.15820923838056672,0.1393057509945913,0.8907395619600581,0.5212742504409171,162,117,1.020078390258049,-0.49603174603174427,0.0024386571300006044
tlse,tlse_fac10,9072,0.7945326278659612,0.7753340184994861,0.8302883557120845,0.8018707482993197,0.1613175496389108,0.13869959994954026,0.8862533946737067,0.5362654320987654,288,175,1.0379182808394292,-1.245590828924159,0.005546968388344675
tlse,tlse_mixed,9072,0.7688492063492064,0.8045318725099602,0.7112040501871011,0.7549947423764458,0.16905905474381988,0.11082130736986101,0.8588752057265704,0.4426807760141093,747,401,0.951012850375745,-3.8139329805996436,0.013288473493253766
tlse,tlse_spots02,9072,0.8032407407407407,0.8091928251121077,0.7944089808496588,0.801732755748084,0.1571115842600131,0.13740364681003456,0.8904351670723566,0.4916225749559083,215,181,0.9826377855136786,-0.37477954144621295,0.0013410030094469783
tlse,tlse_spots05,9072,0.7886904761904762,0.8092322185586435,0.7563284173453665,0.7818864489703038,0.1617945219827645,0.12440362923227685,0.8781023625135582,0.4680335097001764,466,300,0.9577643942542688,-1.8298059964726665,0.006023940732198391
tlse,tlse_spots10,9072,0.7630070546737213,0.8010062893081761,0.700858463570328,0.7475933317680207,0.17093347967364203,0.10774446911160179,0.8540971828916561,0.43816137566137564,820,421,0.9429270243412421,-4.398148148148151,0.015162898423075916
tlse,tlse_spots20,9072,0.7173721340388007,0.7663526244952894,0.6266784063394233,0.6895131993218697,0.18767633872563372,0.07597531092288322,0.8051343198941914,0.40950176366843033,1350,537,1.0500631645728127,-8.961640211640209,0.0319057574750676
white noise,snr12,9072,0.7938712522045855,0.7856379568283821,0.8091569447501651,0.7972240294946866,0.16247764102162074,0.14074516054481329,0.8846133657593513,0.51576278659612,447,328,1.0,-1.3117283950617287,0.006707059771054624
white noise,snr10,9072,0.7825176366843033,0.7671517671517671,0.8122386088487783,0.7890516411846467,0.1697034726588214,0.13603449562377112,0.8708984392751153,0.5302028218694885,612,390,1.0,-2.447089947089953,0.013932891408255293
white noise,snr8,9072,0.767636684303351,0.7478119275391818,0.8087167070217918,0.7770727580372251,0.17742995798716937,0.1336863712284323,0.855890818710463,0.5415564373897708,810,453,1.0,-3.935185185185186,0.02165937673660326
white noise,snr5,9072,0.7269620811287478,0.7039084090011843,0.7849438696896324,0.7422208346341971,0.19607687129536047,0.11971449383574218,0.8084394321001348,0.5584215167548501,1290,564,1.0,-8.0026455026455,0.04030629004479436
correlated noise,snr12,9072,0.7756834215167548,0.7748794388426129,0.7781201848998459,0.7764964305326744,0.16786345426016455,0.12339683387626554,0.8687172017910648,0.5028659611992945,674,390,1.0,-3.1305114638447984,0.012092873009598437
correlated noise,snr10,9072,0.7664241622574955,0.7687361419068736,0.7631521021351529,0.7659339445487684,0.17705895164851987,0.12387008256040113,0.8479005622629948,0.49713403880070545,889,521,1.0,-4.056437389770728,0.021288370397953754
correlated noise,snr8,9072,0.7333553791887125,0.7354767184035477,0.7301342725071539,0.7327957583121617,0.18771237887608458,0.10335317974638868,0.8184202843348611,0.49713403880070545,1248,580,1.0,-7.363315696649031,0.031941797625518464
correlated noise,snr5,9072,0.681657848324515,0.6889700844941767,0.6640986132511556,0.6763057610401255,0.20926127940329622,0.06438980194849629,0.7467168437880722,0.4826940035273369,1785,648,1.0,-12.53306878306878,0.05349069815273011
gain ramp,x0.25,9072,0.8063271604938271,0.8004745470232959,0.8168611049966982,0.808584813160475,0.15588460920361744,0.13965483247439403,0.8939786725282082,0.5110229276895943,131,125,1.003009306684554,-0.0661375661375696,0.00011402795305132107
gain ramp,x0.5,9072,0.7998236331569665,0.7966064824885795,0.8060752806515519,0.8013129102844639,0.15718551076115997,0.1349809929135105,0.890681895580646,0.5067239858906526,240,175,1.0053044196086482,-0.7164902998236355,0.0014149295105938542
gain ramp,x1.0,9072,0.7959656084656085,0.7922275293095962,0.8032137354171253,0.7976828068641382,0.16036500011921445,0.13515722047916243,0.8849262660127482,0.5077160493827161,392,292,1.0057105297346853,-1.1022927689594342,0.004594418868648337
gain ramp,x2.0,9072,0.779320987654321,0.7786795349857425,0.7814219678626458,0.7800483410239508,0.16806319284334495,0.13069733958536886,0.8721104295856084,0.5025352733686067,645,394,1.036581093647778,-2.7667548500881822,0.012292611592778835
baseline offset,x0.25,9072,0.8069885361552028,0.8020337516226742,0.8159806295399515,0.8089470812875068,0.15575778800860388,0.14176389895926889,0.8940352210595576,0.5094797178130511,7,7,1.0,0.0,-1.2793241962238966e-05
baseline offset,x0.5,9072,0.8069885361552028,0.8017725897103329,0.8164208672683249,0.8090304286181699,0.15575642062556155,0.14154944088579866,0.8940428515876383,0.5099206349206349,7,7,1.0,0.0,-1.4160625004561167e-05
baseline offset,x1.0,9072,0.8063271604938271,0.8011240812797233,0.8157605106757649,0.8083760497327953,0.15578127003151357,0.14045190944992486,0.8939823905880692,0.5099206349206349,19,13,1.0,-0.0661375661375696,1.068878094745429e-05
baseline offset,x2.0,9072,0.8056657848324515,0.8003457216940363,0.8153202729473916,0.8077636026605605,0.1558387448679547,0.14027897738346584,0.8938513350532316,0.5101410934744268,23,11,1.0,-0.1322751322751281,6.816361738859467e-05
absolute noise,20 ppm,9072,0.7991622574955908,0.8042943413106688,0.7915474356152322,0.7978699800310628,0.14268716784180602,0.09475189552043796,0.8965752877717581,0.49283509700176364,733,662,1.0,-0.7826278659612051,-0.013083413408760097
absolute noise,50 ppm,9072,0.779431216931217,0.7814437555358724,0.776799471714726,0.7791146925709239,0.1520406257788581,0.08811365986216974,0.8794609610275883,0.49779541446208114,914,664,1.0,-2.7557319223985854,-0.003729955471708013
absolute noise,100 ppm,9072,0.7677469135802469,0.7631806395851339,0.7774598283072859,0.7702540617162795,0.16000448060201494,0.0864111181645708,0.8649888382870933,0.5101410934744268,1033,677,1.0,-3.9241622574955892,0.004233899351448828
absolute noise,200 ppm,9072,0.7475749559082893,0.7423101742310174,0.7596302003081664,0.750870322019147,0.17007639398703098,0.08309973188605382,0.8453851368102652,0.5124559082892416,1227,688,1.0,-5.941358024691357,0.014305812736464862
noise colouring,white snr15,9072,0.8062169312169312,0.8034430159076051,0.8115782522562184,0.8074901445466491,0.15372311991978807,0.13605268143042856,0.896057067990484,0.505842151675485,597,590,1.0,-0.07716049382716639,-0.0020474613307780443
noise colouring,ariel snr15,9072,0.8057760141093474,0.8010391859709894,0.814439797490645,0.8076839118096486,0.15541422825833637,0.14017581818439612,0.8950141643500076,0.5091490299823633,600,589,1.0,-0.12125220458554242,-0.00035635299222974703
noise colouring,white snr10,9072,0.7863756613756614,0.7715238690848447,0.8146599163548316,0.7925053533190578,0.16816873152834483,0.13495751654966814,0.8742376944490631,0.5287698412698413,804,617,1.0,-2.0612874779541435,0.012398150277778713
noise colouring,ariel snr10,9072,0.7825176366843033,0.7677083333333333,0.8111380145278451,0.7888258589318207,0.17004595949376222,0.13811564051976544,0.8722232836378587,0.5291005291005291,809,587,1.0,-2.447089947089953,0.014275378243196107
noise colouring,white snr7,9072,0.7578262786596119,0.7344124700239808,0.8089368258859785,0.7698753535141929,0.18336348395105354,0.1290744239496045,0.8418905979597717,0.5515873015873016,1049,603,1.0,-4.916225749559089,0.02759290270048742
noise colouring,ariel snr7,9072,0.7546296296296297,0.7331455021131013,0.8018930222320053,0.7659798149705634,0.18549018685135837,0.12933601728218758,0.837936016029358,0.5477292768959435,1083,608,1.0,-5.235890652557318,0.02971960560079226
noise colouring,white snr5,9072,0.724647266313933,0.7015572639463828,0.7834030376403258,0.7402246256239601,0.19572927848066315,0.11777042367735743,0.810569394379567,0.5591931216931217,1365,618,1.0,-8.234126984126988,0.03995869723009704
noise colouring,ariel snr5,9072,0.7233245149911817,0.7017265330422703,0.7783403037640326,0.7380505113754957,0.1972324142123136,0.1147230231894166,0.8072697985108028,0.5554453262786596,1380,621,1.0,-8.366402116402117,0.04146183296174749
