axis,case,n,accuracy,precision,recall,f1,brier,ece,auc,pos_rate,flips_bad,flips_good,amp_ratio,d_acc,d_brier
clean,reference,9072,0.7256393298059964,0.7138692211578509,0.7545674664318732,0.7336543606206527,0.18098369576087842,0.06370209494763344,0.8121521214301826,0.529320987654321,0,0,1.0,0.0,0.0
cloud,cloud_1e1Pa,9072,0.5327380952380952,0.5578386605783866,0.32269425489764475,0.4088690559196765,0.30177547588753895,0.19772860423433453,0.5474379724335751,0.2896825396825397,2838,1088,0.0417714951777962,-19.29012345679012,0.12079178012666053
cloud,cloud_1e2Pa,9072,0.6169532627865961,0.6530085959885387,0.5016508914814,0.5674094360761858,0.24903415103132018,0.1287460874460598,0.6702284789096334,0.38470017636684306,1803,817,0.3731900466905369,-10.868606701940031,0.06805045527044176
cloud,cloud_1e3Pa,9072,0.6726190476190477,0.6892900120336943,0.6304204270305965,0.6585421936077259,0.2121811089217213,0.08510191793794984,0.7473194367970406,0.4580026455026455,1012,531,0.6659141442509887,-5.302028218694876,0.031197413160842874
cloud,cloud_1e4Pa,9072,0.7096560846560847,0.7071847189060126,0.7171472595201409,0.7121311475409836,0.1913958103253346,0.06555739344907448,0.7903374622914612,0.5078262786596119,403,258,0.8696280192265576,-1.5983245149911784,0.010412114564456176
cloud,cloud_1e5Pa,9072,0.7228835978835979,0.7130854862423861,0.7473035439137135,0.7297936371453139,0.182855183268724,0.06285317787059583,0.8082489362096115,0.5248015873015873,100,75,0.9683066185082301,-0.275573192239853,0.0018714875078455762
exomol,exomol,9072,0.7067901234567902,0.6821435480750628,0.7761391151221659,0.7261120263591433,0.19264178712506932,0.07422097725383084,0.7919224250382024,0.5697751322751323,610,439,0.9196178533883226,-1.8849206349206282,0.011658091364190909
exomol,exomol_o3,9072,0.6694223985890653,0.6812206572769953,0.6387849438696896,0.6593206861297285,0.21376619734886437,0.09512624128046568,0.7461497060035294,0.4695767195767196,1005,495,0.8640203167025811,-5.6216931216931165,0.03278250158798596
exotransmit,exotransmit,9072,0.7043650793650794,0.6956887486855942,0.7281532027294739,0.7115508711550871,0.1949508888460256,0.06887677927687105,0.7835329510260557,0.5241402116402116,799,606,0.8883672758796954,-2.127425044091702,0.013967193085147184
haze,haze_1p0e10,9071,0.5254106493220152,0.59296875,0.16707021791767554,0.2606903657908295,0.3219559221716498,0.26787614144188554,0.600746211699901,0.1411090287730129,2957,1141,0.3661573572981155,-20.022868048398124,0.1409722264107714
haze,haze_2p0e5,9072,0.7267416225749559,0.7208904109589042,0.7413603345806735,0.7309820944112859,0.18083005081977263,0.05929886485077112,0.8118665598522341,0.5149911816578483,80,90,0.9909490170977316,0.11022927689594564,-0.00015364494110578497
haze,haze_2p0e6,9071,0.6954029324220042,0.733841303205465,0.6147919876733436,0.6690621631333094,0.20527650570097622,0.0987129960221041,0.7790944587992712,0.41957887774225555,676,402,0.9183993282187981,-3.0236397383992197,0.024292809940097804
haze,haze_2p4e8,9071,0.5574909050821298,0.6901509705248023,0.21131410961919436,0.3235591506572295,0.31771165374981186,0.283939622355523,0.6885750482822561,0.15334582736192262,2549,1024,0.6037431831029919,-16.81484247238666,0.13672795798893345
haze,haze_3p0e7,9071,0.5959651637085217,0.7248975409836066,0.311468192824125,0.4357197844495766,0.28298025365255525,0.2408925937883956,0.7192610423056011,0.21519126887884468,2054,878,0.7642486450380084,-12.967416609747474,0.10199655789167683
tlse,tlse_fac05,9072,0.7202380952380952,0.7000598682897625,0.7721769755668061,0.7343521038308561,0.18370228299343008,0.07025737203066311,0.8097172782421519,0.5523589065255732,374,325,1.020078390258049,-0.5401234567901203,0.002718587232551667
tlse,tlse_fac10,9072,0.7151675485008818,0.6881844380403458,0.788465771516619,0.7349199835863767,0.1862952319443242,0.07291171648679219,0.8080178089721111,0.5737433862433863,593,498,1.0379182808394292,-1.0471781305114614,0.005311536183445792
tlse,tlse_mixed,9072,0.7005070546737213,0.7608571428571429,0.5861765353290777,0.6621907248539103,0.1984539100556904,0.10265504116376427,0.7971540754771984,0.38580246913580246,1343,1115,0.951012850375745,-2.5132275132275117,0.017470214294811992
tlse,tlse_spots02,9072,0.7272927689594356,0.7313800044732722,0.7197886858903808,0.7255380519192367,0.18125881325043083,0.05711925539107602,0.8109778220402409,0.49283509700176364,579,594,0.9826377855136786,0.16534391534391846,0.00027511748955241777
tlse,tlse_spots05,9072,0.7115299823633157,0.7406296851574213,0.6524323134492626,0.6937390286717379,0.18717452795345704,0.07698453539765622,0.8057603148093435,0.44113756613756616,1036,908,0.9577643942542688,-1.4109347442680775,0.006190832192578627
