axis,case,n,accuracy,precision,recall,f1,brier,ece,auc,pos_rate,flips_bad,flips_good,amp_ratio,d_acc,d_brier
clean,reference,9016,0.953416149068323,0.9339702760084926,0.9758207630878438,0.9544369711434151,0.03791943212067436,0.02966134279798875,0.9904035338142819,0.5224046140195209,0,0,1.0,0.0,0.0
absorbers,absorbers,9016,0.7238243123336291,0.90199203187251,0.5022182786157942,0.6451980621259618,0.17324717415951887,0.18492494824016567,0.9185368917251712,0.27839396628216506,2137,67,0.9941625562823085,-22.959183673469386,0.1353277420388445
absorbers,absorbers_quenched,9016,0.5935004436557232,0.9828178694158075,0.19032830523513752,0.31889983274484296,0.2469474489795919,0.29663265306122444,0.9213093217303124,0.09682786157941438,3541,296,0.8736405238825369,-35.991570541259975,0.20902801685891753
cloud,cloud_1e1Pa,9016,0.531832298136646,0.8072805139186295,0.08362910381543921,0.15155778894472363,0.2428159999507049,0.16173580301685891,0.6966799730578548,0.05179680567879326,4063,262,0.02673058592319427,-42.158385093167695,0.20489656783003055
cloud,cloud_1e2Pa,9016,0.7021960958296362,0.8367196158108607,0.5024401064773736,0.6278586278586279,0.16044882800946464,0.16902284826974268,0.8886076237138117,0.30024401064773737,2383,118,0.29248530677398543,-25.122005323868677,0.12252939588879028
cloud,cloud_1e3Pa,9016,0.8502661934338953,0.8685807656395892,0.8254214729370009,0.8464513193812557,0.10214942940944494,0.10412119195504288,0.9426868255114244,0.4751552795031056,1024,94,0.5883988255062337,-10.314995563442764,0.06422999728877057
cloud,cloud_1e4Pa,9016,0.9428793256433008,0.9124147903325759,0.9798136645962733,0.9449138945341747,0.05520608794242335,0.07387533274179235,0.9830877660851772,0.5369343389529725,171,76,0.8351832708344601,-1.0536823425022157,0.017286655821748986
cloud,cloud_1e5Pa,9016,0.9544143744454303,0.9322641907575437,0.9800354924578527,0.9555531523737428,0.03919737010746328,0.04145371191955045,0.9896272593177542,0.5256211180124224,12,21,0.959281567621116,0.09982253771073646,0.0012779379867889143
compound,compound_spots10_haze2e6_snr10,9016,0.8840949423247559,0.8756780212627469,0.8952972493345164,0.8853789623779752,0.07546610223799664,0.043747412008281604,0.9660811765970229,0.5112023070097604,750,125,0.9351195007505159,-6.932120674356701,0.03754667011732228
compound,compound_spots10_haze3e7,9016,0.8772182786157942,0.864054806251338,0.8952972493345164,0.8793986273014489,0.09264881322094055,0.0914548210588583,0.9567932666681889,0.5180789707187222,807,120,1.008650678565171,-7.619787045252879,0.05472938110026619
compound,compound_spots10_haze3e7_snr8,9016,0.8772182786157942,0.864054806251338,0.8952972493345164,0.8793986273014489,0.09264881322094055,0.0914548210588583,0.9567932666681889,0.5180789707187222,807,120,1.008650678565171,-7.619787045252879,0.05472938110026619
compound,compound_spots20_haze3e7,9016,0.8517080745341615,0.8674391657010428,0.830301685891748,0.8484642411878046,0.11382928497485952,0.10992420881396035,0.9354980133907658,0.4785936113575865,1062,145,1.2939516952814047,-10.170807453416142,0.07590985285418515
compound,compound_spots20_haze3e7_snr8,9016,0.8517080745341615,0.8674391657010428,0.830301685891748,0.8484642411878046,0.11382928497485952,0.10992420881396035,0.9354980133907658,0.4785936113575865,1062,145,1.2939516952814047,-10.170807453416142,0.07590985285418515
exomol,exomol,9016,0.8517080745341615,0.9508103497298834,0.7417923691215617,0.8333956386292835,0.1122005767524401,0.15595090209997048,0.9701462410511058,0.3900842945874002,1110,193,0.8678437468260486,-10.170807453416142,0.07428114463176574
exotransmit,exotransmit,9016,0.9457630878438332,0.9300235394821313,0.9640638864241349,0.9467378281232981,0.04316491545893719,0.04000480627033422,0.9884487126898134,0.5183007985803016,104,35,0.886284129606155,-0.7653061224489721,0.00524548333826283
haze,haze_1p0e10,9016,0.5286157941437445,0.8430851063829787,0.07031943212067436,0.1298116298116298,0.25247452307009755,0.1301726560189293,0.6455677681164669,0.0417036379769299,4151,321,0.4527771225450872,-42.480035492457844,0.21455509094942318
haze,haze_2p0e5,9016,0.9513087843833186,0.9293099810086516,0.976929902395741,0.9525251432897156,0.03869648156363995,0.03046842650103518,0.9900548979670569,0.5256211180124224,27,8,0.9874649343485641,-0.2107364685004387,0.0007770494429655897
haze,haze_2p0e6,9016,0.9411047027506655,0.9080648471167658,0.9815882874889086,0.9433962264150944,0.043817642709257615,0.03597234545992308,0.9881140271972375,0.5404835847382431,138,27,0.9297598120512677,-1.231144631765746,0.0058982105885832525
haze,haze_2p4e8,9016,0.8501552795031055,0.8390977443609022,0.8664596273291926,0.852559205500382,0.12004004362614609,0.17256617864537122,0.9358107276898645,0.5163043478260869,1064,133,0.7414414062224247,-10.32608695652174,0.08212061150547173
haze,haze_3p0e7,9016,0.9109361135758651,0.8567302137492778,0.9869121561668146,0.917225028347593,0.06779221014492753,0.08376774622892634,0.97671331514358,0.5759760425909495,459,76,0.8530613381358171,-4.248003549245782,0.02987277802425317
quenched,quenched,9016,0.8097826086956522,0.9767838852850802,0.6346495119787046,0.7693962619335754,0.11643183353051366,0.11794402543626147,0.9682033527696793,0.32486690328305234,1538,243,0.8756182916965526,-14.363354037267072,0.0785124014098393
quenched,quenched_kzz10,9016,0.7910381543921916,0.9819985304922851,0.5929458740017747,0.7394190871369295,0.1308157608695652,0.13914263531499557,0.9625572973296413,0.30190771960958296,1726,262,0.8580932316932658,-16.237799467613133,0.09289632874889084
quenched,quenched_kzz11,9016,0.7658606921029282,0.9850263051396196,0.5399290150842946,0.6975211348330707,0.14956436335403725,0.16660122744750075,0.9551337403523579,0.27406832298136646,1965,274,0.839572705849105,-18.75554569653948,0.11164493123336289
quenched,quenched_kzz7,9016,0.8438331854480923,0.9728492983526541,0.7074090505767524,0.8191625995376316,0.094124717785665,0.08882098491570543,0.9755450775078752,0.36357586512866014,1210,222,0.9096655952629055,-10.958296362023068,0.05620528566499064
quenched,quenched_kzz8,9016,0.8299689440993789,0.9750878313637815,0.677240461401952,0.7993192826286163,0.1040516969831411,0.10031388642413486,0.9718774874441888,0.3472715173025732,1346,233,0.8867873745034279,-12.344720496894402,0.06613226486246673
tlse,tlse_fac05,9016,0.9465394853593612,0.937799043062201,0.9565217391304348,0.9470678673402152,0.041766902050675334,0.028571798284531193,0.9885427484137438,0.5099822537710736,135,73,1.019843056563476,-0.6876663708961783,0.0038474699300009713
tlse,tlse_fac10,9016,0.9360026619343389,0.9374582684175384,0.9343389529724934,0.9358960115542717,0.047237619540569854,0.02550724637681158,0.9859323344321718,0.4983362910381544,248,91,1.0403251943223053,-1.7413487133984051,0.009318187419895492
tlse,tlse_mixed,9016,0.8935226264418811,0.8873362445414847,0.90150842945874,0.8943661971830986,0.07037010499852114,0.03507837917775808,0.9697463062807007,0.5079858030168589,674,134,0.9547619298777812,-5.9893522626441875,0.03245067287784678
