axis,case,n,accuracy,precision,recall,f1,brier,ece,auc,pos_rate,flips_bad,flips_good,amp_ratio,d_acc,d_brier
correlated noise,snr5,9016,0.8474933451641526,0.8360866766788243,0.8644631765749778,0.8500381721016469,0.11744463664596273,0.08812444543034602,0.9216667903417683,0.5169698314108252,450,284,1.0,-1.8411712511091416,0.02666058606921029
gain ramp,x0.25,9016,0.8676796805678794,0.8405588658311075,0.9074977817213842,0.8727466666666667,0.09090793078970719,0.0405354924578527,0.9480114815109331,0.5398181011535049,19,35,0.9954118962014264,0.17746228926353025,0.00012388021295474394
gain ramp,x0.5,9016,0.8679015084294588,0.8414659254683962,0.9066104702750666,0.8728243459690337,0.09094163753327418,0.040595164152617554,0.9479927334152672,0.5387089618456078,32,50,0.9996030575492995,0.19964507542147292,0.00015758695652173804
gain ramp,x1.0,9016,0.8673469387755102,0.8403205918618989,0.9070541259982253,0.8724130573927885,0.09169664818101153,0.04247005323868679,0.9474151346044377,0.5397071872227152,58,71,1.005227706642494,0.1441881100266107,0.0009125976042590883
gain ramp,x2.0,9016,0.866681455190772,0.8401234567901235,0.9057231588287489,0.8716908625106746,0.09289086113575866,0.05090217391304348,0.9470795879788588,0.5390417036379769,120,127,1.030227861011829,0.07763975155279379,0.002106810559006217
baseline offset,x0.25,9016,0.8674578527062999,0.8411946446961895,0.9059449866903283,0.8723699668909538,0.09059853105590061,0.04183429458740019,0.9482935394751242,0.5384871339840284,21,35,1.0,0.15527950310558758,-0.000185519520851829
baseline offset,x0.5,9016,0.8673469387755102,0.8406005758946935,0.9066104702750666,0.872358591248666,0.0908323389529725,0.041155723158828705,0.948046738756457,0.5392635314995563,52,65,1.0,0.1441881100266107,4.8288376220062545e-05
baseline offset,x1.0,9016,0.8674578527062999,0.8423227939656954,0.904170363797693,0.872151492457473,0.09129544809228039,0.04031055900621117,0.9474954660117201,0.5367125110913931,95,109,1.0,0.15527950310558758,0.0005113975155279504
baseline offset,x2.0,9016,0.8664596273291926,0.8401976935749588,0.9050576752440106,0.8714224690303289,0.09167653416149069,0.03836823425022185,0.9471375053242623,0.5385980479148181,170,175,1.0,0.05545696539485112,0.0008924835847382434
absolute noise,20 ppm,9016,0.8630212954747116,0.8324192565508836,0.90905057675244,0.8690488813487435,0.09433142990239574,0.03380412599822541,0.9462398602819084,0.5460292812777284,239,213,1.0,-0.2883762200532436,0.0035473793256432934
absolute noise,50 ppm,9016,0.8564773735581189,0.8295734208367515,0.8972937000887311,0.8621057118499573,0.09970453327417923,0.04083673469387755,0.9412287059031011,0.5408163265306123,367,282,1.0,-0.9427684117125135,0.00892048269742679
absolute noise,100 ppm,9016,0.842391304347826,0.8212278876170656,0.8753327417923691,0.8474175883174058,0.10637694543034605,0.04405079858030172,0.9340972452404441,0.532941437444543,511,299,1.0,-2.3513753327418008,0.015592894853593608
absolute noise,200 ppm,9016,0.8287488908606921,0.8138500635324015,0.8524844720496895,0.8327193932827736,0.11611290328305235,0.04851952085181897,0.9226802946787295,0.5237355811889973,676,341,1.0,-3.7156166814551916,0.025328852706299906
noise colouring,white snr15,9016,0.8686779059449867,0.8438146462556889,0.9048358473824313,0.873260543780775,0.09094066770186335,0.041511313220940545,0.9480271049239881,0.5361579414374446,89,114,1.0,0.2772848269742667,0.00015661712511090553
noise colouring,ariel snr15,9016,0.8690106477373558,0.8434854429072889,0.9061668145519077,0.8737033472355897,0.09070449068322982,0.04052972493345164,0.948218055016459,0.5371561668145519,83,111,1.0,0.31055900621117516,-7.955989352262383e-05
noise colouring,exosim snr15,9016,0.8686779059449867,0.8431048720066061,0.9059449866903283,0.8733960650128315,0.09078340062111802,0.041356033717834945,0.9481585876316501,0.5372670807453416,86,111,1.0,0.2772848269742667,-6.499556344241597e-07
noise colouring,white snr10,9016,0.8690106477373558,0.8422135363094013,0.9081632653061225,0.8739459921016117,0.09301713886424134,0.0587575421472937,0.9477472613018048,0.5391526175687666,101,129,1.0,0.31055900621117516,0.002233088287488902
noise colouring,ariel snr10,9016,0.8698979591836735,0.84346035015448,0.9083850931677019,0.87471964114066,0.09237819254658385,0.056696983141082506,0.9480858341947942,0.5384871339840284,91,127,1.0,0.39929015084294583,0.001594141969831403
noise colouring,exosim snr10,9016,0.8691215616681455,0.8425277892136682,0.907941437444543,0.8740123852231475,0.09246139973380656,0.05717324755989355,0.94811872947551,0.5388198757763976,89,118,1.0,0.32165039929014094,0.0016773491570541144
noise colouring,white snr7,9016,0.8682342502218279,0.844541303445413,0.9026175687666371,0.8726141968689685,0.09789956965394853,0.08117923691215613,0.9465075004192487,0.5343833185448092,137,158,1.0,0.23291925465838137,0.0071155190771960836
noise colouring,ariel snr7,9016,0.8703416149068323,0.8464411703672962,0.9048358473824313,0.8746649512168971,0.09655017524401065,0.07827661934338953,0.9472027792058918,0.5344942324755989,114,154,1.0,0.44365572315882007,0.0057661246672582045
noise colouring,exosim snr7,9016,0.8700088731144632,0.8464894058994599,0.9039485359361136,0.8742759064578417,0.09669494276841172,0.07856898846495118,0.947224479757568,0.5339396628216504,116,153,1.0,0.4103815439219116,0.005910892191659273
noise colouring,white snr5,9016,0.8694543034605147,0.8487958115183246,0.8990683229813664,0.8732090918883981,0.10741474844720497,0.11989196983141083,0.9439068541463111,0.5296140195208519,212,244,1.0,0.3549245785270605,0.01663069787045253
noise colouring,ariel snr5,9016,0.8710070984915705,0.848800834202294,0.9028393966282166,0.8749865634741482,0.104475578527063,0.11162111801242236,0.9455414076050542,0.531832298136646,189,235,1.0,0.5102040816326481,0.013691527950310561
noise colouring,exosim snr5,9016,0.8718944099378882,0.8496350364963504,0.9037267080745341,0.8758465011286681,0.10470148491570541,0.11226153504880215,0.9456256510165503,0.531832298136646,187,241,1.0,0.5989352262644188,0.01391743433895297
