kzz,accuracy,dH2O_cool,dCH4_cool,acc_500_1000,clean_500_1000,acc_1000_1500,clean_1000_1500,acc_1500_2500,clean_1500_2500
10000000.0,0.8459405501330968,0.01421685839912179,0.43686191958096066,0.5279317697228145,0.888272921108742,0.9004310344827586,0.9806034482758621,0.9882785566536428,0.988738221098598
100000000.0,0.8319653948535937,0.020328859364325602,0.429423878401614,0.5262260127931769,0.888272921108742,0.8487068965517242,0.9806034482758621,0.9878188922086877,0.988738221098598
1000000000.0,0.811779059449867,0.020999670941447945,0.4289076571084447,0.5262260127931769,0.888272921108742,0.7724137931034483,0.9806034482758621,0.9866697310962997,0.988738221098598
10000000000.0,0.7910381543921916,0.020663936894201207,0.42889328844764263,0.5262260127931769,0.888272921108742,0.7012931034482759,0.9806034482758621,0.9816134222017927,0.988738221098598
100000000000.0,0.757209405501331,0.020366796448677338,0.4288886252433426,0.5262260127931769,0.888272921108742,0.6198275862068966,0.9806034482758621,0.9549528843943921,0.988738221098598
