threshold,molecule,model,base_rate,clean,haze3e7,cloud1e2,absorbers,spots10,spots20,noise_x2,noise_x3
1e-5,CH4,KNN,0.5898234683281413,0.7684319833852544,0.411214953271028,0.6469366562824507,0.7435098650051921,0.5825545171339563,0.4963655244029076,0.6770508826583593,0.5991692627206646
1e-5,CH4,MLP,0.5898234683281413,0.7757009345794392,0.4101765316718588,0.6407061266874351,0.7684319833852544,0.5856697819314641,0.4963655244029076,0.6936656282450675,0.6188992731048806
1e-5,CH4,RFC,0.5898234683281413,0.7798546209761164,0.4101765316718588,0.6292834890965732,0.770508826583593,0.5659397715472482,0.48909657320872274,0.6822429906542056,0.5991692627206646
1e-5,CH4,SVC,0.5898234683281413,0.7777777777777778,0.4101765316718588,0.6479750778816199,0.7642782969885774,0.5950155763239875,0.4953271028037383,0.6801661474558671,0.616822429906542
1e-5,H2O,KNN,0.6105919003115264,0.7061266874350987,0.40083073727933544,0.5555555555555556,0.7040498442367601,0.5244029075804777,0.446521287642783,0.6510903426791277,0.6095534787123572
1e-5,H2O,MLP,0.6105919003115264,0.7206645898234684,0.3935617860851506,0.5742471443406023,0.7300103842159917,0.5358255451713395,0.46105919003115264,0.6853582554517134,0.6272066458982347
1e-5,H2O,RFC,0.6105919003115264,0.7185877466251298,0.39148494288681207,0.564901349948079,0.7175493250259606,0.5347871235721703,0.46002076843198336,0.6739356178608515,0.612668743509865
1e-5,H2O,SVC,0.6105919003115264,0.7009345794392523,0.3904465212876428,0.5659397715472482,0.7050882658359294,0.5119418483904465,0.4454828660436137,0.667705088265836,0.6033229491173416
1e-5,CO2,KNN,0.5867082035306335,0.5794392523364486,0.446521287642783,0.4620976116303219,0.569055036344756,0.4963655244029076,0.46936656282450673,0.5192107995846313,0.4797507788161994
1e-5,CO2,MLP,0.5867082035306335,0.5711318795430945,0.4164070612668744,0.4683281412253375,0.5617860851505712,0.4745586708203531,0.4485981308411215,0.5192107995846313,0.490134994807892
1e-5,CO2,RFC,0.5867082035306335,0.5784008307372793,0.4236760124610592,0.46313603322949115,0.5711318795430945,0.4766355140186916,0.4434060228452752,0.5192107995846313,0.48909657320872274
1e-5,CO2,SVC,0.5867082035306335,0.5742471443406023,0.4143302180685358,0.45898234683281414,0.564901349948079,0.46313603322949115,0.4475597092419522,0.5067497403946002,0.4755970924195223
1e-5,NH3,KNN,0.5752855659397715,0.46417445482866043,0.490134994807892,0.4797507788161994,0.470404984423676,0.4724818276220145,0.5254413291796469,0.48805815160955346,0.4735202492211838
1e-5,NH3,MLP,0.5752855659397715,0.4537902388369678,0.5036344755970924,0.4735202492211838,0.45482866043613707,0.4963655244029076,0.4714434060228453,0.4714434060228453,0.4735202492211838
1e-5,NH3,RFC,0.5752855659397715,0.4755970924195223,0.48701973001038423,0.49221183800623053,0.4735202492211838,0.4797507788161994,0.4620976116303219,0.46625129802699894,0.4735202492211838
1e-5,NH3,SVC,0.5752855659397715,0.42679127725856697,0.42679127725856697,0.42471443406022846,0.42782969885773625,0.42679127725856697,0.4236760124610592,0.42782969885773625,0.43094496365524404
1e-4,CH4,KNN,0.37590861889927313,0.8213914849428868,0.6240913811007269,0.7102803738317757,0.7964693665628245,0.7030114226375909,0.660436137071651,0.7528556593977155,0.7040498442367601
1e-4,CH4,MLP,0.37590861889927313,0.8234683281412254,0.6240913811007269,0.7133956386292835,0.8193146417445483,0.7071651090342679,0.6614745586708204,0.7673935617860852,0.7050882658359294
1e-4,CH4,RFC,0.37590861889927313,0.8317757009345794,0.6240913811007269,0.6957424714434061,0.8317757009345794,0.7061266874350987,0.6614745586708204,0.7497403946002077,0.7061266874350987
1e-4,CH4,SVC,0.37590861889927313,0.8245067497403946,0.6240913811007269,0.7227414330218068,0.814122533748702,0.7092419522326064,0.6583592938733126,0.754932502596054,0.7102803738317757
