axis,case,n,accuracy,precision,recall,f1,brier,ece,auc,pos_rate,flips_bad,flips_good,amp_ratio,d_acc,d_brier
clean,reference,9016,0.9551907719609583,0.9424320827943079,0.9696095829636202,0.9558276842335447,0.03390822134069538,0.008060708982716044,0.991771111438287,0.514418811002662,0,0,1.0,0.0,0.0
absorbers,absorbers,9016,0.7112910381543922,0.906183368869936,0.47138420585625557,0.6201663505034292,0.2673176333434966,0.24675501674024938,0.8997975796159289,0.26009316770186336,2246,47,0.9941625562823085,-24.389973380656606,0.23340941200280124
absorbers,absorbers_quenched,9016,0.5994897959183674,0.9776357827476039,0.2036379769299024,0.33706627501376907,0.37667715480262326,0.3930204042399835,0.8939609677442212,0.10414818101153504,3453,246,0.8736405238825369,-35.57009760425909,0.3427689334619279
cloud,cloud_1e1Pa,9016,0.5256211180124224,0.5131984916009599,0.99622892635315,0.6774266535937854,0.4591770938538371,0.4619052765003431,0.5969908863587873,0.9706078083407276,4005,132,0.02673058592319427,-42.95696539485358,0.4252688725131417
cloud,cloud_1e2Pa,9016,0.7585403726708074,0.6764038141365218,0.9913487133984028,0.8041385515069726,0.209705017364284,0.2161862405546885,0.8513465708994912,0.7328083407275954,1897,124,0.29248530677398543,-19.665039929015084,0.17579679602358864
cloud,cloud_1e3Pa,9016,0.8978482697426797,0.8375682288725766,0.9871339840283939,0.9062213623867224,0.07831982305307103,0.06900456301533556,0.9558472013472646,0.5892857142857143,616,99,0.5883988255062337,-5.734250221827852,0.04441160171237565
cloud,cloud_1e4Pa,9016,0.945430346051464,0.917985012489592,0.9782608695652174,0.9471649484536082,0.04180071197509118,0.016742951791265476,0.9836401706047183,0.5328305235137534,139,51,0.8351832708344601,-0.9760425909494219,0.007892490634395802
cloud,cloud_1e5Pa,9016,0.9543034605146407,0.9394849785407725,0.9711623779946761,0.9550610820244329,0.03493428355160275,0.007580539370190416,0.9902129527788123,0.5168589174800355,19,11,0.959281567621116,-0.08873114463175957,0.001026062210907376
compound,compound_spots10_haze2e6_snr10,9016,0.8052351375332741,0.7260183968462549,0.9804791481810116,0.8342770856927142,0.17653478316874519,0.17536227536260182,0.873157741260927,0.6752440106477373,1486,134,0.9351195007505159,-14.995563442768411,0.1426265618280498
compound,compound_spots10_haze3e7,9016,0.5328305235137534,0.516995865870464,0.9986690328305236,0.6812953995157385,0.4515674378921188,0.4601991821308526,0.7850172354540366,0.9658385093167702,3946,138,1.008650678565171,-42.23602484472049,0.4176592165514234
