threshold,molecule,model,base_rate,clean,haze3e7,cloud1e2,absorbers,spots10,spots20,noise_x2,noise_x3
1e-3,CH4,RFC,0.2087227414330218,0.8400830737279336,0.7912772585669782,0.7798546209761164,0.838006230529595,0.8016614745586709,0.7954309449636553,0.7892004153686397,0.77466251298027
1e-3,CH4,SVC,0.2087227414330218,0.7912772585669782,0.7912772585669782,0.7912772585669782,0.7912772585669782,0.7912772585669782,0.7912772585669782,0.7912772585669782,0.7912772585669782
1e-3,H2O,KNN,0.17445482866043613,0.8203530633437176,0.8255451713395638,0.8203530633437176,0.818276220145379,0.8213914849428868,0.8265835929387332,0.7840083073727934,0.8006230529595015
1e-3,H2O,MLP,0.17445482866043613,0.833852544132918,0.8255451713395638,0.8213914849428868,0.8328141225337488,0.8307372793354102,0.8276220145379024,0.8099688473520249,0.8120456905503635
1e-3,H2O,RFC,0.17445482866043613,0.8411214953271028,0.8255451713395638,0.829698857736241,0.8359293873312564,0.8307372793354102,0.8265835929387332,0.8037383177570093,0.8151609553478713
1e-3,H2O,SVC,0.17445482866043613,0.8255451713395638,0.8255451713395638,0.8255451713395638,0.8255451713395638,0.8255451713395638,0.8255451713395638,0.8255451713395638,0.8255451713395638
1e-3,CO2,KNN,0.1838006230529595,0.7985462097611631,0.8151609553478713,0.7985462097611631,0.794392523364486,0.8078920041536864,0.8099688473520249,0.7995846313603323,0.7985462097611631
1e-3,CO2,MLP,0.1838006230529595,0.8161993769470405,0.8161993769470405,0.8161993769470405,0.8161993769470405,0.8161993769470405,0.8161993769470405,0.8161993769470405,0.8151609553478713
1e-3,CO2,RFC,0.1838006230529595,0.8130841121495327,0.8161993769470405,0.8120456905503635,0.8151609553478713,0.8172377985462098,0.8130841121495327,0.8099688473520249,0.8120456905503635
1e-3,CO2,SVC,0.1838006230529595,0.8161993769470405,0.8161993769470405,0.8161993769470405,0.8161993769470405,0.8161993769470405,0.8161993769470405,0.8161993769470405,0.8161993769470405
1e-3,NH3,KNN,0.18483904465212878,0.8535825545171339,0.8151609553478713,0.8203530633437176,0.8525441329179647,0.8431983385254413,0.8265835929387332,0.8317757009345794,0.8213914849428868
1e-3,NH3,MLP,0.18483904465212878,0.8618899273104881,0.8151609553478713,0.822429906542056,0.8618899273104881,0.8452751817237798,0.829698857736241,0.8431983385254413,0.822429906542056
1e-3,NH3,RFC,0.18483904465212878,0.8691588785046729,0.8151609553478713,0.8234683281412254,0.8722741433021807,0.8442367601246106,0.8307372793354102,0.8442367601246106,0.8307372793354102
1e-3,NH3,SVC,0.18483904465212878,0.8535825545171339,0.8151609553478713,0.8193146417445483,0.8525441329179647,0.8390446521287642,0.8255451713395638,0.8307372793354102,0.8245067497403946
1e-4,CH4,vote+ensemble,0.37590861889927313,0.7634763476347635,,,,,,,
1e-4,CH4,vote+ensemble,0.37590861889927313,,0.6240913811007269,,,,,,
1e-4,CH4,vote+ensemble,0.37590861889927313,,,0.6739606126914661,,,,,
1e-4,CH4,vote+ensemble,0.37590861889927313,,,,0.760485651214128,,,,
1e-4,CH4,vote+ensemble,0.37590861889927313,,,,,0.6813304721030042,,,
1e-4,CH4,vote+ensemble,0.37590861889927313,,,,,,0.6467505241090147,,
1e-4,CH4,vote+ensemble,0.37590861889927313,,,,,,,0.6934782608695652,
1e-4,CH4,vote+ensemble,0.37590861889927313,,,,,,,,0.6517467248908297
1e-4,CH4,vote+knn,0.37590861889927313,0.7355658198614319,,,,,,,
1e-4,CH4,vote+knn,0.37590861889927313,,0.5,,,,,,
1e-4,CH4,vote+knn,0.37590861889927313,,,0.5981308411214953,,,,,
1e-4,CH4,vote+knn,0.37590861889927313,,,,0.7295454545454545,,,,
1e-4,CH4,vote+knn,0.37590861889927313,,,,,0.6590389016018307,,,
1e-4,CH4,vote+knn,0.37590861889927313,,,,,,0.6186440677966102,,
1e-4,CH4,vote+knn,0.37590861889927313,,,,,,,0.6520547945205479,
1e-4,CH4,vote+knn,0.37590861889927313,,,,,,,,0.5993265993265994
1e-4,H2O,vote+ensemble,0.3821391484942887,0.7062857142857143,,,,,,,
1e-4,H2O,vote+ensemble,0.3821391484942887,,0.6178608515057114,,,,,,
1e-4,H2O,vote+ensemble,0.3821391484942887,,,0.6421514818880352,,,,,
1e-4,H2O,vote+ensemble,0.3821391484942887,,,,0.7068965517241379,,,,
1e-4,H2O,vote+ensemble,0.3821391484942887,,,,,0.6536796536796536,,,
1e-4,H2O,vote+ensemble,0.3821391484942887,,,,,,0.6354056902002108,,
1e-4,H2O,vote+ensemble,0.3821391484942887,,,,,,,0.6685779816513762,
1e-4,H2O,vote+ensemble,0.3821391484942887,,,,,,,,0.6422121896162528
1e-4,H2O,vote+knn,0.3821391484942887,0.6963048498845266,,,,,,,
1e-4,H2O,vote+knn,0.3821391484942887,,0.6666666666666666,,,,,,
1e-4,H2O,vote+knn,0.3821391484942887,,,0.6214953271028038,,,,,
1e-4,H2O,vote+knn,0.3821391484942887,,,,0.696590909090909,,,,
1e-4,H2O,vote+knn,0.3821391484942887,,,,,0.6613272311212814,,,
1e-4,H2O,vote+knn,0.3821391484942887,,,,,,0.6313559322033898,,
1e-4,H2O,vote+knn,0.3821391484942887,,,,,,,0.6671232876712329,
1e-4,H2O,vote+knn,0.3821391484942887,,,,,,,,0.6447811447811448
1e-4,CO2,vote+ensemble,0.40186915887850466,0.6117775354416576,,,,,,,
1e-4,CO2,vote+ensemble,0.40186915887850466,,0.5981308411214953,,,,,,
1e-4,CO2,vote+ensemble,0.40186915887850466,,,0.6017039403620873,,,,,
1e-4,CO2,vote+ensemble,0.40186915887850466,,,,0.6077586206896551,,,,
1e-4,CO2,vote+ensemble,0.40186915887850466,,,,,0.6006322444678609,,,
1e-4,CO2,vote+ensemble,0.40186915887850466,,,,,,0.5991605456453305,,
1e-4,CO2,vote+ensemble,0.40186915887850466,,,,,,,0.6019210245464247,
1e-4,CO2,vote+ensemble,0.40186915887850466,,,,,,,,0.6042328042328042
1e-4,CO2,vote+knn,0.40186915887850466,0.5900692840646651,,,,,,,
1e-4,CO2,vote+knn,0.40186915887850466,,0.3333333333333333,,,,,,
1e-4,CO2,vote+knn,0.40186915887850466,,,0.5638629283489096,,,,,
1e-4,CO2,vote+knn,0.40186915887850466,,,,0.5909090909090909,,,,
1e-4,CO2,vote+knn,0.40186915887850466,,,,,0.5697940503432495,,,
1e-4,CO2,vote+knn,0.40186915887850466,,,,,,0.6059322033898306,,
1e-4,CO2,vote+knn,0.40186915887850466,,,,,,,0.584931506849315,
1e-4,CO2,vote+knn,0.40186915887850466,,,,,,,,0.5909090909090909
1e-4,NH3,vote+ensemble,0.3904465212876428,0.8107810781078107,,,,,,,
1e-4,NH3,vote+ensemble,0.3904465212876428,,0.6095534787123572,,,,,,
1e-4,NH3,vote+ensemble,0.3904465212876428,,,0.6403415154749199,,,,,
1e-4,NH3,vote+ensemble,0.3904465212876428,,,,0.8097345132743363,,,,
1e-4,NH3,vote+ensemble,0.3904465212876428,,,,,0.7091295116772823,,,
1e-4,NH3,vote+ensemble,0.3904465212876428,,,,,,0.6554621848739496,,
1e-4,NH3,vote+ensemble,0.3904465212876428,,,,,,,0.7243660418963617,
1e-4,NH3,vote+ensemble,0.3904465212876428,,,,,,,,0.6698717948717948
1e-4,NH3,vote+knn,0.3904465212876428,0.7979214780600462,,,,,,,
1e-4,NH3,vote+knn,0.3904465212876428,,0.16666666666666666,,,,,,
1e-4,NH3,vote+knn,0.3904465212876428,,,0.5903426791277259,,,,,
1e-4,NH3,vote+knn,0.3904465212876428,,,,0.7965909090909091,,,,
1e-4,NH3,vote+knn,0.3904465212876428,,,,,0.7322654462242563,,,
1e-4,NH3,vote+knn,0.3904465212876428,,,,,,0.6822033898305084,,
1e-4,NH3,vote+knn,0.3904465212876428,,,,,,,0.7150684931506849,
1e-4,NH3,vote+knn,0.3904465212876428,,,,,,,,0.6851851851851852
