axis,case,n,accuracy,precision,recall,f1,brier,ece,auc,pos_rate,flips_bad,flips_good,amp_ratio,d_acc,d_brier
clean,reference,9016,0.9013975155279503,0.8900625134727312,0.915927240461402,0.902809664370832,0.09438399511978705,0.14424511978704527,0.9686825363801629,0.5145297249334516,0,0,1.0,0.0,0.0
absorbers,absorbers,9016,0.7017524401064774,0.8327844859129162,0.5048802129547472,0.6286424526999034,0.17292705057675245,0.1380505767524401,0.8620309925212322,0.30312777284826975,1859,59,0.9941625562823085,-19.96450754214729,0.0785430554569654
absorbers,absorbers_quenched,9016,0.6264418811002662,0.8558052434456929,0.3041259982253771,0.44877250409165304,0.20373297604259097,0.15829281277728482,0.8236159968790572,0.17768411712511092,2852,373,0.8736405238825369,-27.49556344276841,0.10934898092280392
cloud,cloud_1e1Pa,9016,0.5267302573203194,0.5587518283764018,0.2542147293700089,0.3494435127305992,0.24913680035492464,0.06029813664596272,0.5623997887222478,0.22748447204968944,3744,366,0.02673058592319427,-37.46672582076309,0.15475280523513757
cloud,cloud_1e2Pa,9016,0.6558340727595386,0.7833803953206938,0.4307897071872227,0.5558895090883068,0.20106722493345164,0.15595008873114463,0.8117422767687377,0.2749556344276841,2488,274,0.29248530677398543,-24.55634427684117,0.10668322981366458
cloud,cloud_1e3Pa,9016,0.7718500443655724,0.8553203827196288,0.6543921916592724,0.741485484479075,0.15892164285714286,0.19171805678793255,0.90580599982364,0.38254214729370006,1341,173,0.5883988255062337,-12.954747116237797,0.0645376477373558
cloud,cloud_1e4Pa,9016,0.8614685004436557,0.8822425521932911,0.8342945874001775,0.8575989054839813,0.12319350443655723,0.17563331854480918,0.9467762477275932,0.47282608695652173,445,85,0.8351832708344601,-3.9929015084294583,0.028809509316770177
cloud,cloud_1e5Pa,9016,0.8965173025732032,0.8891791857173961,0.9059449866903283,0.8974837929897813,0.0997892240461402,0.14908806566104707,0.9648860224040235,0.5094276841171251,71,27,0.959281567621116,-0.4880212954747165,0.005405228926353145
compound,compound_spots10_haze2e6_snr10,9016,0.8240905057675244,0.7448876969493798,0.9858030168589175,0.8485774298262364,0.14079116637089617,0.1904997781721384,0.9498527068904026,0.6617125110913931,1035,338,0.9351195007505159,-7.730700976042593,0.04640717125110912
compound,compound_spots10_haze3e7,9016,0.7030834072759539,0.6306177771436724,0.9804791481810116,0.7675609967873578,0.18496775598935225,0.22003504880212954,0.9108994785175365,0.7773957409050577,2134,346,1.008650678565171,-19.831410825199647,0.0905837608695652
compound,compound_spots10_haze3e7_snr8,9016,0.7030834072759539,0.6306177771436724,0.9804791481810116,0.7675609967873578,0.18496775598935225,0.22003504880212954,0.9108994785175365,0.7773957409050577,2134,346,1.008650678565171,-19.831410825199647,0.0905837608695652
compound,compound_spots20_haze3e7,9016,0.6410825199645075,0.5843725126028124,0.9771517302573203,0.7313631080856716,0.20097116193433898,0.2030388198757764,0.8694764714843926,0.8360692102928128,2724,377,1.2939516952814047,-26.031499556344283,0.10658716681455192
compound,compound_spots20_haze3e7_snr8,9016,0.6410825199645075,0.5843725126028124,0.9771517302573203,0.7313631080856716,0.20097116193433898,0.2030388198757764,0.8694764714843926,0.8360692102928128,2724,377,1.2939516952814047,-26.031499556344283,0.10658716681455192
exomol,exomol,9016,0.7613132209405501,0.9048109965635739,0.584072759538598,0.7098948503639795,0.1578767626441881,0.12300066548358472,0.8842208153659982,0.3227595385980479,1567,304,0.8678437468260486,-14.008429458740023,0.06349276752440104
